,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.381,0.338,0.558,0.698,0.682,0.383,0.483,0.252
1,0.379,0.337,0.573,0.672,0.632,0.387,0.472,0.255
2,0.376,0.338,0.59,0.645,0.68,0.381,0.493,0.23
3,0.385,0.338,0.551,0.709,0.685,0.323,0.466,0.26
4,0.381,0.338,0.59,0.713,0.619,0.366,0.503,0.224
5,0.383,0.338,0.585,0.664,0.68,0.38,0.476,0.257
6,0.385,0.337,0.574,0.682,0.665,0.361,0.485,0.222
7,0.387,0.338,0.566,0.649,0.646,0.35,0.476,0.216
8,0.383,0.338,0.576,0.617,0.684,0.342,0.425,0.246
9,0.383,0.339,0.585,0.654,0.706,0.381,0.474,0.308
10,0.37,0.337,0.588,0.662,0.639,0.361,0.431,0.257
11,0.38,0.338,0.565,0.665,0.673,0.317,0.451,0.234
12,0.383,0.337,0.555,0.69,0.656,0.295,0.472,0.204
13,0.377,0.337,0.538,0.695,0.654,0.324,0.459,0.237
14,0.379,0.338,0.601,0.691,0.657,0.338,0.492,0.281
15,0.385,0.338,0.569,0.715,0.661,0.315,0.462,0.25
16,0.375,0.338,0.564,0.641,0.682,0.379,0.421,0.221
17,0.379,0.337,0.528,0.662,0.614,0.365,0.476,0.271
18,0.381,0.338,0.55,0.678,0.652,0.371,0.459,0.255
19,0.388,0.339,0.573,0.681,0.668,0.341,0.481,0.217
20,0.376,0.339,0.589,0.684,0.676,0.369,0.476,0.221
21,0.38,0.338,0.578,0.691,0.681,0.363,0.47,0.209
22,0.38,0.338,0.543,0.694,0.701,0.308,0.408,0.255
23,0.394,0.343,0.637,0.685,0.73,0.486,0.443,0.346
24,1.051,0.426,1.132,1.271,1.255,2.113,1.457,1.644
25,1.902,0.513,1.474,1.816,1.733,2.786,2.77,2.107
26,2.13,0.582,1.846,2.165,1.982,2.694,3.167,2.127
27,2.141,0.647,2.235,2.414,2.286,2.876,3.118,3.038
28,2.326,0.699,3.411,2.673,2.683,3.758,3.412,4.581
29,2.838,0.735,4.738,3.062,4.105,4.719,4.093,4.869
30,3.739,0.765,4.92,4.469,4.825,4.931,4.678,4.891
31,4.443,0.786,4.936,4.921,4.927,4.942,4.916,4.91
32,4.775,0.802,4.948,4.97,4.943,4.949,4.965,4.906
33,4.871,0.813,4.953,4.979,4.955,4.949,4.974,4.903
34,4.899,0.821,4.959,4.983,4.959,4.948,4.976,4.9
35,4.906,0.829,4.962,4.985,4.966,4.948,4.978,4.896
36,4.907,0.834,4.964,4.988,4.966,4.945,4.979,4.901
37,4.908,0.836,4.965,4.99,4.969,4.936,4.979,4.9
38,4.908,0.839,4.966,4.989,4.971,4.938,4.978,4.897
39,4.908,0.84,4.966,4.99,4.97,4.935,4.98,4.893
40,4.908,0.841,4.966,4.989,4.972,4.939,4.979,4.888
41,4.907,0.841,4.967,4.989,4.971,4.943,4.978,4.885
42,4.908,0.84,4.966,4.99,4.97,4.932,4.979,4.884
43,4.907,0.841,4.939,4.989,4.971,4.933,4.977,4.881
44,4.907,0.84,4.934,4.989,4.971,4.933,4.978,4.88
45,4.908,0.841,4.932,4.99,4.97,4.929,4.978,4.878
46,4.908,0.842,4.932,4.99,4.97,4.927,4.977,4.879
47,4.907,0.841,4.929,4.988,4.97,4.932,4.978,4.882
48,4.907,0.84,4.931,4.99,4.97,4.926,4.978,4.884
49,4.907,0.84,4.93,4.991,4.97,4.924,4.976,4.884
50,4.906,0.84,4.933,4.99,4.969,4.929,4.978,4.877
51,4.907,0.84,4.929,4.989,4.97,4.928,4.977,4.871
52,4.906,0.84,4.944,4.989,4.971,4.924,4.976,4.878
53,4.907,0.842,4.951,4.99,4.968,4.921,4.977,4.88
54,4.906,0.84,4.953,4.988,4.969,4.916,4.976,4.876
55,4.904,0.84,4.952,4.989,4.97,4.923,4.977,4.874
56,4.905,0.839,4.953,4.989,4.968,4.924,4.977,4.874
57,4.904,0.839,4.95,4.989,4.969,4.921,4.976,4.873
58,4.904,0.84,4.947,4.988,4.967,4.921,4.977,4.885
59,4.904,0.84,4.943,4.99,4.968,4.914,4.976,4.877
60,4.902,0.84,4.946,4.99,4.969,4.918,4.976,4.872
61,4.903,0.84,4.948,4.99,4.967,4.918,4.976,4.873
62,4.902,0.84,4.949,4.989,4.967,4.919,4.976,4.868
