,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.318,0.423,0.389,0.361,0.345,0.534,0.393,0.26
1,0.323,0.423,0.382,0.389,0.398,0.476,0.389,0.236
2,0.328,0.421,0.398,0.395,0.417,0.452,0.41,0.293
3,0.321,0.423,0.372,0.368,0.462,0.492,0.379,0.294
4,0.323,0.421,0.381,0.369,0.454,0.477,0.395,0.259
5,0.315,0.424,0.417,0.406,0.42,0.463,0.393,0.307
6,0.326,0.424,0.433,0.392,0.423,0.474,0.383,0.297
7,0.332,0.424,0.401,0.422,0.368,0.459,0.446,0.27
8,0.325,0.426,0.424,0.427,0.364,0.47,0.391,0.237
9,0.328,0.427,0.404,0.415,0.416,0.475,0.37,0.277
10,0.33,0.424,0.415,0.347,0.418,0.438,0.371,0.292
11,0.326,0.427,0.401,0.372,0.432,0.428,0.402,0.28
12,0.328,0.426,0.404,0.368,0.419,0.438,0.392,0.245
13,0.345,0.426,0.438,0.375,0.413,0.43,0.392,0.251
14,0.325,0.428,0.395,0.381,0.474,0.491,0.413,0.322
15,0.314,0.428,0.423,0.4,0.426,0.423,0.408,0.33
16,0.324,0.427,0.399,0.39,0.427,0.445,0.388,0.262
17,0.334,0.427,0.415,0.389,0.43,0.46,0.401,0.279
18,0.325,0.428,0.403,0.425,0.419,0.479,0.408,0.361
19,0.313,0.429,0.416,0.401,0.412,0.485,0.395,0.287
20,0.327,0.428,0.411,0.371,0.409,0.457,0.384,0.329
21,0.323,0.428,0.393,0.414,0.398,0.475,0.393,0.259
22,0.327,0.43,0.434,0.372,0.374,0.458,0.408,0.262
23,0.324,0.431,0.415,0.401,0.427,0.484,0.374,0.292
24,0.334,0.43,0.452,0.385,0.402,0.482,0.399,0.269
25,0.32,0.43,0.417,0.393,0.419,0.46,0.41,0.328
26,0.322,0.43,0.396,0.437,0.428,0.455,0.371,0.254
27,0.324,0.433,0.389,0.377,0.422,0.477,0.432,0.265
28,0.328,0.433,0.418,0.385,0.389,0.502,0.395,0.326
29,0.328,0.434,0.406,0.403,0.389,0.436,0.424,0.304
30,0.324,0.434,0.411,0.436,0.392,0.487,0.431,0.344
31,0.329,0.434,0.394,0.377,0.408,0.485,0.403,0.29
32,0.324,0.435,0.416,0.397,0.415,0.511,0.44,0.298
33,0.337,0.436,0.443,0.393,0.415,0.514,0.395,0.3
34,0.338,0.436,0.409,0.407,0.43,0.526,0.411,0.391
35,0.372,0.444,0.47,0.452,0.484,0.761,0.467,0.434
36,0.509,0.461,0.597,0.536,0.631,1.411,0.7,0.787
37,0.735,0.481,0.709,0.688,0.751,2.02,1.07,1.294
38,1.03,0.501,0.805,0.83,0.841,2.449,1.565,1.692
39,1.334,0.52,0.895,0.953,0.938,2.734,2.037,1.897
40,1.593,0.544,0.975,1.099,1.01,2.796,2.475,1.984
41,1.729,0.563,1.079,1.194,1.043,2.802,2.69,2.012
42,1.769,0.581,1.169,1.296,1.108,2.662,2.768,1.947
43,1.758,0.601,1.205,1.317,1.213,2.604,2.755,1.866
44,1.733,0.614,1.312,1.346,1.261,2.59,2.698,1.854
45,1.706,0.632,1.336,1.33,1.291,2.627,2.612,1.871
46,1.697,0.645,1.438,1.348,1.357,2.632,2.57,1.811
47,1.694,0.659,1.498,1.314,1.408,2.65,2.511,1.877
48,1.707,0.672,1.519,1.464,1.428,2.63,2.503,1.894
49,1.72,0.685,1.567,1.515,1.465,2.669,2.485,1.901
50,1.743,0.696,1.64,1.555,1.537,2.658,2.512,1.92
51,1.768,0.705,1.692,1.566,1.551,2.669,2.527,1.973
52,1.79,0.714,1.729,1.615,1.596,2.727,2.577,1.978
53,1.82,0.722,1.761,1.648,1.652,2.689,2.605,2.022
54,1.837,0.732,1.797,1.705,1.676,2.78,2.63,2.022
55,1.866,0.739,1.835,1.704,1.677,2.81,2.66,2.102
56,1.894,0.747,1.883,1.725,1.665,2.772,2.718,2.094
57,1.919,0.753,1.915,1.795,1.724,2.81,2.749,2.163
58,1.939,0.759,1.963,1.822,1.735,2.856,2.789,2.211
59,1.959,0.766,1.978,1.84,1.737,2.866,2.855,2.325
60,1.983,0.772,1.984,1.821,1.777,2.897,2.903,2.413
61,2.015,0.778,2.033,1.819,1.714,2.956,2.951,2.516
62,2.034,0.785,2.037,1.854,1.75,2.979,3.008,2.686
63,2.062,0.789,2.079,1.844,1.729,3.023,3.094,2.902
64,2.081,0.794,2.098,1.842,1.702,3.043,3.23,3.214
65,2.11,0.803,2.233,1.82,1.686,3.144,3.397,3.466
66,2.144,0.803,2.448,1.792,1.68,3.176,3.533,3.784
67,2.174,0.808,2.846,1.79,1.679,3.251,3.711,4.008
68,2.201,0.813,3.465,1.704,1.648,3.361,3.856,4.212
69,2.236,0.815,4.095,1.668,1.609,3.48,4.015,4.358
70,2.284,0.82,4.475,1.596,1.514,3.641,4.186,4.46
71,2.343,0.825,4.678,1.541,1.514,3.794,4.33,4.561
72,2.422,0.827,4.77,1.573,1.491,3.947,4.45,4.582
73,2.514,0.831,4.83,1.555,1.439,4.086,4.561,4.627
74,2.626,0.833,4.861,1.579,1.458,4.204,4.643,4.642
75,2.746,0.837,4.877,1.597,1.508,4.33,4.719,4.636
76,2.877,0.841,4.887,1.616,1.489,4.438,4.782,4.626
77,3.022,0.843,4.893,1.663,1.511,4.505,4.854,4.677
78,3.163,0.846,4.902,1.704,1.511,4.632,4.896,4.64
79,3.299,0.85,4.905,1.752,1.523,4.666,4.914,4.638
80,3.449,0.851,4.911,1.853,1.525,4.711,4.926,4.668
81,3.585,0.854,4.916,1.994,1.569,4.727,4.932,4.667
82,3.72,0.856,4.919,2.178,1.59,4.739,4.938,4.671
83,3.861,0.858,4.921,2.504,1.636,4.745,4.942,4.674
84,4.001,0.86,4.927,3.069,1.625,4.756,4.945,4.671
85,4.143,0.861,4.929,3.687,1.6,4.763,4.947,4.687
86,4.275,0.864,4.93,4.092,1.622,4.779,4.95,4.681
87,4.385,0.866,4.933,4.413,1.62,4.769,4.951,4.695
88,4.478,0.869,4.932,4.592,1.664,4.78,4.952,4.679
